c_h,n_h,o_h,na_h,mg_h,al_h,si_h,ca_h,sc_h,ti_h,v_h,cr_h,mn_h,fe_h,co_h,ni_h,cu_h,zn_h,y_h,ba_h,ce_h,nd_h,sm_h,eu_h
-0.17987045645713806,-0.09025490283966064,0.3304693400859833,-0.3010825514793396,-0.32564860582351685,-0.09703335165977478,-0.12704670429229736,-0.20863598585128784,-0.1982751190662384,-0.1697973906993866,-0.05160367488861084,-0.3006732761859894,-0.3414568305015564,-0.24988338351249695,-0.036943674087524414,-0.1889982968568802,-0.4273388087749481,-0.27173566818237305,-0.4538222849369049,-0.043958306312561035,-0.3037174344062805,-0.1830093264579773,-0.2007112205028534,-0.28377565741539
0.05143086239695549,0.016100406646728516,0.03130747750401497,0.14446552097797394,0.12087694555521011,0.3036384582519531,0.14778321981430054,-0.004879266023635864,0.1332070529460907,0.08608800172805786,0.2751474380493164,-0.00048472359776496887,0.049015820026397705,0.03700403869152069,0.28605031967163086,0.12269116938114166,0.17855270206928253,0.2032821923494339,-0.13912421464920044,0.03435572236776352,0.08264261484146118,0.1081099584698677,0.022107556462287903,0.3706994652748108
0.2095162272453308,0.19571998715400696,0.22096380591392517,0.22994133830070496,0.15713292360305786,0.10659900307655334,0.18820874392986298,0.08254847675561905,0.13914111256599426,0.16565269231796265,0.39168691635131836,0.1445724070072174,0.10077617317438126,0.12748771905899048,0.409499853849411,0.21835839748382568,0.2764029800891876,0.2048669457435608,-0.020352497696876526,0.10995331406593323,0.1598694920539856,0.1535801887512207,0.18249870836734772,0.18365797400474548
0.3273346424102783,0.27613019943237305,0.2508947551250458,0.4860389530658722,0.2927398979663849,0.3191983699798584,0.32634249329566956,0.10610251128673553,0.2759525179862976,0.2874968349933624,0.532584547996521,0.25017815828323364,0.39893144369125366,0.273011714220047,0.564349889755249,0.34947142004966736,0.714775025844574,0.4133363366127014,0.12164881825447083,0.2128312885761261,0.16788643598556519,0.21019023656845093,0.3038833439350128,0.3470136523246765
-0.2864043414592743,-0.08155618607997894,-0.24940411746501923,-0.27034300565719604,-0.18604238331317902,-0.13065451383590698,-0.06948131322860718,-0.25425851345062256,-0.17476634681224823,-0.11891013383865356,0.06692719459533691,-0.16776032745838165,-0.3107485771179199,-0.1978880763053894,0.006359100341796875,-0.05345603823661804,-0.18744127452373505,-0.15467488765716553,-0.49619418382644653,-0.07356194406747818,-0.24830113351345062,-0.16558411717414856,0.09446817636489868,0.03780807554721832
0.08212932199239731,0.15998920798301697,0.14959189295768738,0.20391005277633667,0.14419938623905182,0.18587136268615723,0.12966793775558472,0.11906658858060837,0.05988195911049843,0.128981813788414,0.3710457384586334,0.016743481159210205,0.07468114048242569,0.06652667373418808,0.3127218186855316,0.12445325404405594,0.33791711926460266,0.2214146852493286,-0.07229552417993546,0.2016538381576538,0.10242338478565216,0.12925836443901062,0.04618198797106743,0.2852545380592346
0.061399832367897034,0.17326709628105164,0.10457468777894974,0.15711946785449982,0.12691643834114075,0.2552102208137512,0.12094302475452423,0.02201266586780548,0.10484814643859863,0.14805355668067932,0.3607223629951477,0.12615986168384552,0.11322590708732605,0.1049237996339798,0.3549022674560547,0.19462230801582336,0.3332335948944092,0.20256571471691132,0.027227982878684998,0.07632182538509369,0.09293162822723389,0.20135411620140076,0.18597298860549927,0.1836075782775879
-0.2123318314552307,-0.3395962417125702,-0.07348671555519104,-0.07992920279502869,-0.035148561000823975,0.019844233989715576,-0.05020253360271454,-0.13313473761081696,-0.07157652080059052,-0.02857758104801178,0.12268412113189697,-0.26816239953041077,-0.4160202145576477,-0.2656381130218506,0.06649225950241089,-0.15538987517356873,-0.04131390154361725,-0.2708798944950104,-0.3917175233364105,-0.25804638862609863,-0.3894515931606293,-0.2246902585029602,-0.02864520251750946,-0.049253642559051514
-0.3304765522480011,-0.2599183917045593,0.06879913806915283,-0.3446434438228607,-0.3160846531391144,-0.23859739303588867,-0.3304285407066345,-0.31910187005996704,-0.336376428604126,-0.299618661403656,-0.167629212141037,-0.5002354383468628,-0.5930599570274353,-0.4577096700668335,-0.20631518959999084,-0.3739016354084015,-0.313218891620636,-0.3273109793663025,-0.5125297904014587,-0.32319262623786926,-0.5235264897346497,-0.31846168637275696,-0.24325859546661377,-0.2688288390636444
0.06154422461986542,0.24425169825553894,0.20084483921527863,0.20869840681552887,0.10293169319629669,0.16184760630130768,0.13833479583263397,0.013943873345851898,0.055977702140808105,0.11812905222177505,0.284226655960083,0.06499731540679932,0.09759359061717987,0.08150516450405121,0.28444355726242065,0.11437232792377472,0.2794243097305298,-0.11326543986797333,-0.05922907590866089,0.1319332718849182,0.11643511801958084,0.1256212294101715,0.12978613376617432,-0.004008382558822632
